Value,Count
1436.02,306.0
55.24,306.0
876.02,306.0
10.06,306.0
427.4,306.0
489.02,306.0
70.03,306.0
996.03,305.0
2519.01,305.0
1217.0,305.0
3201.0,305.0
4040.0,305.0
107.03,304.0
42.14,304.0
2760.0,304.0
22.1,304.0
2364.0,304.0
3250.0,304.0
626.38,304.0
2518.03,304.0
4336.0,304.0
3001.0,303.0
31.24,303.0
20.03,303.0
114.02,303.0
425.07,303.0
7030.01,303.0
9005.05,303.0
2505.02,303.0
5435.01,303.0
5036.02,302.0
1397.01,302.0
105.03,302.0
1134.01,302.0
93.06,302.0
5408.0,302.0
4507.44,302.0
95.05,302.0
5705.01,302.0
125.03,302.0
320.22,302.0
9405.0,301.0
6203.05,301.0
81.0,301.0
20.14,301.0
1396.0,301.0
2770.0,301.0
320.43,301.0
308.07,301.0
60.06,300.0
81.35,300.0
1513.07,300.0
3072.04,300.0
4609.0,300.0
3553.06,300.0
133.02,300.0
4076.0,300.0
98.05,300.0
3003.01,300.0
174.03,300.0
993.08,300.0
627.02,299.0
756.07,299.0
211.31,299.0
70.12,299.0
1261.0,299.0
44.04,299.0
1506.07,299.0
170.31,299.0
28.09,299.0
1530.02,299.0
9408.0,299.0
423.24,298.0
4357.0,298.0
178.1,298.0
100.22,297.0
219.05,297.0
5030.03,297.0
76.06,297.0
96.09,297.0
136.01,297.0
136.04,297.0
6032.0,297.0
1512.03,297.0
1513.11,297.0
2013.02,297.0
21.05,297.0
1810.0,297.0
1438.0,297.0
2521.03,296.0
449.28,296.0
8.18,296.0
3461.02,296.0
5033.3,296.0
1537.03,296.0
216.0,296.0
5029.08,295.0
21.01,295.0
117.16,295.0
4283.02,295.0
1439.01,295.0
320.29,295.0
626.41,294.0
5050.01,294.0
2012.0,294.0
74.16,294.0
3512.0,294.0
7005.01,294.0
20.15,294.0
524.17,294.0
9203.26,294.0
219.12,293.0
5033.27,293.0
5073.01,293.0
425.1,293.0
418.05,293.0
9108.05,293.0
1393.01,293.0
205.0,292.0
405.0,292.0
56.05,292.0
4418.0,292.0
3060.02,292.0
2016.02,292.0
83.28,292.0
81.44,292.0
7026.0,292.0
70.07,292.0
4.05,292.0
1134.22,292.0
4424.0,291.0
452.26,291.0
432.56,291.0
78.01,291.0
8001.01,291.0
429.04,291.0
5017.0,291.0
4033.12,291.0
5713.0,291.0
4507.45,291.0
1102.01,291.0
83.47,290.0
4261.0,290.0
888.01,290.0
6030.01,290.0
4515.01,290.0
303.02,290.0
432.16,290.0
873.0,290.0
2110.0,290.0
5707.01,290.0
6212.01,290.0
5521.0,290.0
430.05,290.0
421.13,290.0
4086.0,290.0
174.01,290.0
424.06,290.0
96.35,289.0
488.0,289.0
3410.0,289.0
418.06,289.0
1242.0,289.0
185.17,289.0
445.05,289.0
39.01,289.0
401.0,289.0
5438.02,289.0
1951.0,289.0
16.04,289.0
3141.04,288.0
626.12,288.0
420.12,288.0
9200.38,288.0
1132.11,288.0
186.12,288.0
210.34,288.0
46.0,288.0
9201.15,288.0
6038.02,288.0
133.07,288.0
3522.01,287.0
135.04,287.0
5518.0,287.0
219.02,287.0
758.13,287.0
1151.01,287.0
6136.0,287.0
21.03,287.0
75.1,287.0
4605.01,287.0
1106.05,287.0
1104.01,287.0
5738.0,287.0
4506.03,287.0
93.2,287.0
80.04,286.0
3071.02,286.0
64.04,286.0
44.03,286.0
886.01,286.0
2527.07,286.0
210.4,286.0
133.06,286.0
5022.0,286.0
125.05,286.0
6075.0,285.0
451.09,285.0
74.17,285.0
3150.0,285.0
408.08,285.0
992.15,285.0
303.01,285.0
1203.01,285.0
1529.04,285.0
442.0,285.0
3810.0,284.0
2503.0,284.0
1503.04,284.0
106.05,284.0
626.44,284.0
501.01,284.0
2077.1,284.0
215.01,284.0
423.13,283.0
1103.01,283.0
180.0,283.0
134.11,283.0
6103.03,283.0
6204.0,283.0
5508.0,283.0
2523.14,283.0
3142.0,283.0
9102.01,282.0
992.43,282.0
70.2,282.0
186.14,282.0
100.0,282.0
433.07,282.0
5125.06,282.0
51.23,282.0
173.04,282.0
6008.01,282.0
70.17,282.0
4503.0,282.0
1141.0,281.0
432.17,281.0
762.02,281.0
4017.01,281.0
6211.04,281.0
4010.0,281.0
429.01,281.0
5029.03,281.0
140.01,281.0
4416.02,281.0
107.07,281.0
6017.0,281.0
142.01,281.0
55.12,281.0
170.51,281.0
36.07,281.0
100.03,281.0
189.05,281.0
4033.24,281.0
93.01,281.0
418.09,281.0
90.04,280.0
9108.08,280.0
3640.02,280.0
4640.0,280.0
31.22,280.0
5437.02,280.0
198.08,280.0
76.04,280.0
4301.02,280.0
72.06,280.0
4054.0,280.0
1173.02,280.0
55.1,280.0
9006.08,279.0
100.2,279.0
1.17,279.0
1398.02,279.0
423.34,279.0
10.04,279.0
2506.01,279.0
630.1,279.0
6025.0,279.0
5123.05,279.0
9200.17,278.0
3601.01,278.0
5036.01,278.0
7003.0,278.0
2531.05,278.0
74.04,278.0
2970.0,278.0
1527.01,278.0
1863.02,278.0
178.13,278.0
1042.0,278.0
117.07,278.0
1433.0,278.0
993.06,278.0
186.08,278.0
2622.0,277.0
1050.0,277.0
5711.01,277.0
220.14,277.0
422.01,277.0
170.54,277.0
3602.0,277.0
863.03,277.0
426.23,277.0
1528.01,276.0
134.21,276.0
4412.0,276.0
4038.01,276.0
1375.02,276.0
3381.02,276.0
3211.03,276.0
1319.0,276.0
5711.02,276.0
83.06,276.0
6029.0,276.0
2379.0,276.0
2513.0,276.0
2524.01,276.0
5714.0,276.0
15.04,275.0
141.01,275.0
70.16,275.0
5015.01,275.0
239.0,275.0
425.08,275.0
81.41,275.0
427.19,275.0
5529.0,275.0
6201.01,275.0
2014.02,275.0
6203.01,274.0
6203.03,274.0
9012.13,274.0
74.15,274.0
81.32,274.0
863.01,274.0
883.02,274.0
1022.02,274.0
430.06,274.0
3331.02,274.0
1100.04,274.0
186.01,274.0
134.09,273.0
430.03,273.0
2963.0,273.0
1943.0,273.0
2506.05,273.0
45.01,273.0
148.05,273.0
74.31,273.0
3050.0,273.0
6013.02,273.0
1512.01,272.0
3610.0,272.0
5072.05,272.0
9100.01,272.0
3710.0,272.0
6088.0,272.0
21.07,272.0
139.09,271.0
4382.04,271.0
4016.02,271.0
3132.04,271.0
8003.27,271.0
2521.02,271.0
3340.06,271.0
1941.02,271.0
83.46,271.0
8.12,271.0
4511.02,271.0
6056.0,271.0
2520.0,270.0
3530.01,270.0
13.1,270.0
4013.12,270.0
418.12,270.0
5720.01,270.0
4013.04,270.0
204.04,270.0
20.28,270.0
504.03,270.0
45.06,270.0
7025.02,270.0
55.0,270.0
3530.02,269.0
213.02,269.0
6206.02,269.0
209.04,269.0
4613.0,269.0
51.02,269.0
3591.03,269.0
3480.0,269.0
418.13,269.0
5048.05,269.0
55.09,269.0
185.15,269.0
317.0,269.0
3592.04,269.0
5043.15,269.0
6096.03,269.0
50.02,269.0
3006.0,269.0
14.11,269.0
3212.0,269.0
408.0,268.0
449.16,268.0
89.08,268.0
427.2,268.0
4603.01,268.0
434.01,268.0
103.05,268.0
504.02,268.0
6007.02,268.0
4403.01,268.0
75.08,267.0
170.55,267.0
992.29,267.0
635.0,267.0
4104.0,267.0
4300.03,267.0
4051.0,267.0
4338.0,267.0
219.21,267.0
20.18,267.0
1060.02,267.0
5018.0,267.0
2508.01,267.0
4308.0,267.0
5771.0,267.0
42.15,267.0
1282.0,267.0
6057.0,267.0
414.12,267.0
1414.0,266.0
4422.0,266.0
2010.03,266.0
417.02,266.0
1518.0,266.0
165.02,266.0
5066.04,266.0
3400.01,266.0
1082.01,266.0
166.06,266.0
108.05,266.0
90.08,266.0
1240.0,266.0
5722.01,266.0
444.05,265.0
5705.02,265.0
6023.01,265.0
39.02,265.0
4053.02,265.0
5077.03,265.0
1503.03,265.0
156.01,265.0
49.0,265.0
134.12,265.0
317.04,265.0
4085.0,265.0
5700.03,264.0
4305.02,264.0
66.04,264.0
194.06,264.0
427.41,264.0
20.36,264.0
1013.0,264.0
3601.02,264.0
878.02,264.0
2532.03,263.0
1352.02,263.0
5002.02,263.0
3132.06,263.0
104.2,263.0
99.13,263.0
1173.01,263.0
2006.01,263.0
5409.02,263.0
3141.02,263.0
91.11,263.0
3430.02,263.0
9108.04,263.0
449.21,262.0
4021.02,262.0
108.07,262.0
5067.02,262.0
1374.01,262.0
2611.01,262.0
3451.11,262.0
81.3,262.0
179.0,262.0
3820.0,262.0
5702.02,262.0
482.0,262.0
2006.02,262.0
7023.0,262.0
320.14,262.0
4358.0,262.0
524.15,261.0
872.0,261.0
445.07,261.0
18.06,261.0
4071.01,261.0
219.13,261.0
6206.01,261.0
32.12,261.0
3671.0,261.0
524.11,261.0
3500.0,261.0
5031.08,261.0
6502.0,261.0
4610.0,261.0
5042.02,261.0
3390.02,260.0
9201.14,260.0
3116.0,260.0
6205.01,260.0
2523.06,260.0
2621.0,260.0
4033.21,260.0
205.02,260.0
2381.0,260.0
1370.0,260.0
51.33,260.0
4382.01,260.0
2529.03,259.0
5123.12,259.0
320.45,259.0
1522.02,259.0
9406.0,259.0
5033.33,259.0
4006.04,259.0
80.09,259.0
5076.0,259.0
4333.0,258.0
2523.11,258.0
2524.02,258.0
153.02,258.0
31.05,258.0
5119.14,258.0
35.06,258.0
1002.0,258.0
211.28,258.0
83.37,258.0
70.19,258.0
3790.0,257.0
6132.0,257.0
101.1,257.0
96.17,257.0
1132.32,257.0
4603.02,257.0
4444.0,256.0
89.05,256.0
1537.04,256.0
188.01,256.0
218.29,256.0
53.06,256.0
4638.0,256.0
3451.02,256.0
170.4,256.0
993.09,256.0
5082.02,256.0
104.1,256.0
4041.0,256.0
1011.1,255.0
451.08,255.0
126.01,255.0
5029.09,255.0
449.29,255.0
228.0,255.0
2975.0,255.0
2.05,255.0
3382.03,255.0
445.17,255.0
5549.0,255.0
4425.0,255.0
1132.37,255.0
200.21,254.0
2501.03,254.0
1.21,254.0
98.01,254.0
498.0,254.0
1065.1,254.0
1502.02,254.0
5068.02,254.0
305.05,254.0
5033.26,254.0
5530.0,254.0
320.2,254.0
5010.02,254.0
4077.02,254.0
98.0,254.0
423.33,254.0
1041.24,254.0
3230.0,253.0
751.0,253.0
1171.01,253.0
5080.01,253.0
34.1,253.0
4084.02,253.0
1351.02,253.0
35.07,253.0
5068.03,253.0
6701.0,253.0
423.26,253.0
89.07,252.0
1100.08,252.0
1101.04,252.0
75.14,252.0
626.22,252.0
170.37,252.0
199.03,252.0
1033.0,252.0
5519.0,252.0
23.07,252.0
1060.2,252.0
204.05,252.0
5043.07,252.0
2407.0,252.0
218.0,252.0
55.16,252.0
6113.0,252.0
4002.07,252.0
5042.01,252.0
5430.0,252.0
34.05,252.0
3591.02,251.0
1314.0,251.0
8.13,251.0
421.09,251.0
51.26,251.0
1114.0,251.0
401.01,251.0
189.03,251.0
4303.02,251.0
2378.0,251.0
2005.04,251.0
47.0,251.0
171.08,251.0
451.17,250.0
411.0,250.0
1506.1,250.0
218.14,250.0
5118.0,250.0
4414.02,250.0
5035.02,250.0
423.36,250.0
1316.0,250.0
5045.06,250.0
423.38,250.0
1413.02,249.0
4002.06,249.0
6018.0,249.0
28.19,249.0
1537.06,249.0
1041.02,249.0
449.25,249.0
73.0,249.0
1514.02,249.0
5523.01,249.0
2526.06,249.0
119.01,249.0
6702.01,249.0
99.12,249.0
1011.22,249.0
83.53,249.0
868.03,248.0
628.0,248.0
2695.0,248.0
421.14,248.0
6509.02,248.0
200.25,248.0
1517.0,248.0
9107.07,248.0
198.09,248.0
82.01,248.0
29.3,248.0
423.17,248.0
5734.03,248.0
449.18,248.0
89.13,248.0
4826.0,248.0
6012.0,248.0
5074.01,248.0
1100.07,248.0
44.05,248.0
4304.0,247.0
51.3,247.0
150.0,247.0
81.22,247.0
1861.0,247.0
305.04,247.0
5502.02,247.0
81.38,247.0
1343.02,247.0
45.07,247.0
1021.07,246.0
1012.0,246.0
2531.08,246.0
4033.17,246.0
1207.0,246.0
4507.42,246.0
433.12,246.0
224.0,246.0
5059.0,246.0
5075.0,246.0
131.02,246.0
211.08,246.0
5063.02,246.0
4038.02,245.0
9106.05,245.0
1066.43,245.0
1096.01,245.0
89.1,245.0
83.27,245.0
251.0,245.0
423.05,245.0
139.06,245.0
4085.03,245.0
200.24,245.0
5766.01,244.0
9201.11,244.0
170.2,244.0
6514.02,244.0
424.08,244.0
1302.02,244.0
82.08,244.0
5120.53,244.0
215.02,244.0
1241.0,244.0
196.02,244.0
423.31,244.0
403.05,244.0
2200.0,244.0
9414.0,243.0
740.06,243.0
1192.01,243.0
4370.0,243.0
236.0,243.0
81.2,243.0
320.12,243.0
207.14,243.0
4082.0,243.0
525.24,243.0
758.15,243.0
6028.02,243.0
5.08,243.0
5021.01,243.0
1537.05,243.0
320.13,243.0
1508.0,242.0
4066.02,242.0
2523.16,242.0
133.03,242.0
5068.01,242.0
95.06,242.0
137.02,242.0
4625.0,242.0
2526.1,242.0
218.17,242.0
3021.02,242.0
421.06,242.0
1103.03,242.0
74.14,241.0
3840.0,241.0
41.05,241.0
1103.02,241.0
5427.0,241.0
408.07,241.0
104.03,241.0
1113.01,241.0
5770.0,241.0
121.03,241.0
4351.04,241.0
525.19,241.0
5065.02,241.0
4327.0,241.0
219.14,240.0
626.4,240.0
9110.01,240.0
2010.07,240.0
438.11,240.0
6512.01,240.0
5436.04,240.0
9203.31,240.0
4612.0,240.0
93.3,240.0
210.43,240.0
9407.0,240.0
1174.04,240.0
8.2,240.0
3200.03,239.0
230.0,239.0
1112.06,239.0
4262.0,239.0
5032.14,239.0
4033.04,239.0
51.29,239.0
115.03,239.0
139.03,239.0
4517.03,239.0
28.21,239.0
5033.15,239.0
5041.02,239.0
9108.13,239.0
2766.01,239.0
199.05,239.0
314.05,239.0
125.0,239.0
5033.02,239.0
3331.01,238.0
1321.02,238.0
5119.16,238.0
166.08,238.0
13.12,238.0
4607.0,238.0
148.04,238.0
204.03,238.0
81.31,238.0
4600.0,238.0
5715.02,238.0
5090.0,238.0
1893.0,238.0
38.12,238.0
6509.01,238.0
5362.0,238.0
5100.01,237.0
1101.14,237.0
9200.34,237.0
210.46,237.0
27.12,237.0
1132.13,237.0
994.08,237.0
5700.01,237.0
5091.09,237.0
93.19,237.0
4027.03,236.0
997.02,236.0
2672.0,236.0
4517.04,236.0
5422.0,236.0
5719.0,236.0
420.04,236.0
5528.0,236.0
83.54,236.0
4098.0,236.0
5706.02,236.0
198.03,236.0
310.02,236.0
2671.0,236.0
525.15,236.0
3740.0,236.0
53.08,236.0
1133.22,236.0
7005.02,236.0
6513.04,236.0
96.02,236.0
210.45,236.0
3672.0,236.0
3462.03,236.0
211.22,236.0
1342.01,236.0
3117.0,235.0
20.16,235.0
170.21,235.0
4012.03,235.0
219.03,235.0
2315.0,235.0
512.0,235.0
83.5,235.0
314.0,235.0
106.04,235.0
170.48,235.0
31.06,235.0
5119.11,235.0
878.01,235.0
9008.04,235.0
883.01,235.0
5424.01,235.0
1100.12,235.0
6024.0,235.0
992.32,235.0
507.02,235.0
1534.01,235.0
97.05,235.0
6038.01,234.0
202.1,234.0
2521.05,234.0
60.04,234.0
1101.06,234.0
524.16,234.0
2372.02,234.0
5435.03,234.0
89.12,234.0
3760.0,234.0
6037.02,234.0
1215.0,234.0
308.1,234.0
60.02,234.0
1218.0,234.0
4431.05,234.0
28.06,233.0
4326.0,233.0
4430.02,233.0
6110.0,233.0
4321.0,233.0
106.07,233.0
5727.0,233.0
1506.02,233.0
408.12,233.0
434.04,233.0
3111.0,233.0
9104.04,233.0
315.01,233.0
452.16,233.0
452.33,233.0
2964.01,233.0
6210.04,233.0
2502.0,233.0
160.0,233.0
992.2,233.0
78.02,233.0
6050.0,232.0
992.3,232.0
5120.19,232.0
1513.06,232.0
1341.01,232.0
451.14,232.0
81.4,232.0
424.09,232.0
3141.03,232.0
81.13,232.0
155.02,232.0
4507.41,231.0
3340.01,231.0
2714.0,231.0
138.0,231.0
166.16,231.0
1106.0,231.0
1097.0,231.0
757.03,231.0
1417.0,231.0
5526.01,231.0
1070.2,231.0
409.04,231.0
408.21,231.0
83.05,231.0
4506.01,231.0
189.04,231.0
117.04,231.0
1435.0,231.0
4012.02,230.0
414.04,230.0
2626.01,230.0
3011.0,230.0
525.11,230.0
68.02,230.0
170.46,230.0
93.16,230.0
177.01,230.0
508.0,230.0
200.18,230.0
5119.12,230.0
1270.0,230.0
6095.0,230.0
4431.04,230.0
207.08,230.0
2430.0,230.0
1543.02,230.0
186.03,230.0
6503.0,229.0
1530.03,229.0
5401.02,229.0
424.07,229.0
3240.02,229.0
74.13,229.0
5517.0,229.0
178.02,229.0
2127.02,229.0
9107.14,229.0
443.0,229.0
26.05,229.0
2007.04,229.0
446.02,229.0
5077.02,229.0
525.27,229.0
3521.02,229.0
1390.01,229.0
3019.0,229.0
4033.19,229.0
5024.01,229.0
509.0,228.0
81.02,228.0
7012.01,228.0
2060.31,228.0
423.3,228.0
83.57,228.0
449.23,228.0
5124.01,228.0
4034.08,228.0
1513.05,228.0
255.0,228.0
50.0,228.0
6703.28,228.0
6210.01,228.0
5038.04,228.0
2643.02,228.0
218.28,228.0
4004.04,227.0
5545.12,227.0
524.23,227.0
3660.02,227.0
28.07,227.0
2010.06,227.0
8.06,227.0
4364.02,227.0
8.16,227.0
5440.01,227.0
877.04,227.0
192.05,227.0
2741.0,226.0
404.03,226.0
441.04,226.0
1101.1,226.0
9003.0,226.0
627.01,226.0
877.01,226.0
96.11,226.0
6504.01,226.0
754.01,226.0
4636.01,226.0
1103.04,226.0
761.01,226.0
425.21,226.0
9105.04,226.0
408.14,226.0
5506.02,226.0
445.1,226.0
992.16,226.0
1082.0,226.0
1101.02,225.0
7013.04,225.0
5078.08,225.0
1538.07,225.0
5062.02,225.0
4070.0,225.0
4641.0,225.0
5030.01,225.0
181.0,225.0
757.01,225.0
5120.31,225.0
864.02,225.0
4024.02,225.0
1392.0,225.0
8.15,225.0
28.11,225.0
5028.0,224.0
4431.02,224.0
2324.0,224.0
999.06,224.0
1344.21,224.0
404.0,224.0
1539.01,224.0
18.04,224.0
2657.0,224.0
449.24,224.0
170.14,224.0
1543.03,224.0
320.36,224.0
5045.07,224.0
762.08,224.0
489.01,223.0
2523.1,223.0
4004.02,223.0
192.08,223.0
61.01,223.0
2764.0,223.0
208.07,223.0
2693.0,223.0
6036.0,223.0
6139.0,222.0
449.27,222.0
6028.0,222.0
877.03,222.0
5123.11,222.0
5545.22,222.0
4415.22,222.0
1113.02,222.0
3560.01,222.0
5120.35,222.0
1197.0,222.0
146.02,221.0
6085.01,221.0
1415.0,221.0
1220.01,221.0
216.04,221.0
6041.0,221.0
4361.0,221.0
1331.0,221.0
6030.0,221.0
742.0,221.0
4097.0,221.0
170.53,221.0
49.03,221.0
4282.0,221.0
1112.02,221.0
5032.01,221.0
3371.0,221.0
1897.01,221.0
994.17,220.0
5117.04,220.0
171.04,220.0
10.05,220.0
172.0,220.0
626.42,220.0
6120.0,220.0
1061.13,220.0
4074.0,220.0
6099.0,220.0
3131.02,220.0
2326.0,220.0
6004.0,220.0
1347.2,220.0
197.01,220.0
83.48,220.0
626.19,220.0
3014.0,219.0
4037.21,219.0
466.02,219.0
4094.0,219.0
3350.0,219.0
2771.0,219.0
427.44,219.0
636.01,219.0
5731.0,219.0
2190.2,219.0
6508.0,219.0
3451.13,219.0
1372.01,219.0
4020.02,219.0
884.01,219.0
6103.04,219.0
2003.01,219.0
1014.0,219.0
158.02,219.0
1247.0,219.0
2521.07,219.0
56.01,219.0
753.03,219.0
5033.31,219.0
999.02,218.0
638.03,218.0
3452.04,218.0
5035.08,218.0
4017.03,218.0
6037.0,218.0
218.1,218.0
55.14,218.0
4310.01,218.0
2628.02,218.0
6704.13,218.0
524.1,218.0
5742.01,218.0
8.14,218.0
4421.0,217.0
183.0,217.0
39.04,217.0
5545.21,217.0
1288.02,217.0
4004.03,217.0
3382.01,217.0
5749.01,217.0
432.28,217.0
5709.02,217.0
8.17,217.0
996.02,216.0
1262.0,216.0
446.06,216.0
5020.01,216.0
6079.0,216.0
202.06,216.0
1312.0,216.0
1515.04,216.0
4378.0,216.0
9203.12,216.0
220.13,216.0
5704.02,216.0
212.06,216.0
1021.04,216.0
20.12,215.0
1505.0,215.0
8003.25,215.0
7004.0,215.0
4328.0,215.0
427.37,215.0
2521.08,215.0
4337.0,215.0
20.19,215.0
1530.01,215.0
320.31,215.0
2531.06,215.0
70.13,215.0
5004.03,215.0
408.15,215.0
33.1,215.0
4611.0,215.0
3430.01,215.0
1506.09,215.0
104.16,215.0
2713.0,214.0
748.03,214.0
4359.0,214.0
4080.05,214.0
740.04,214.0
449.32,214.0
4007.0,214.0
82.09,214.0
1509.02,214.0
4383.0,213.0
218.23,213.0
2412.02,213.0
28.18,213.0
308.09,213.0
2517.02,213.0
83.3,213.0
4608.0,213.0
5775.01,213.0
5033.04,213.0
2690.0,213.0
5414.0,213.0
1105.0,213.0
218.2,213.0
5031.16,213.0
4506.06,213.0
5031.05,213.0
45.0,212.0
3591.04,212.0
1513.08,212.0
166.17,212.0
1098.0,212.0
4507.43,212.0
33.11,212.0
5435.02,212.0
133.08,212.0
4806.0,212.0
252.0,212.0
32.11,211.0
6013.0,211.0
2004.0,211.0
6054.0,211.0
2624.0,211.0
3780.0,211.0
6140.0,211.0
6009.12,211.0
104.23,211.0
2974.0,211.0
85.06,211.0
2348.0,211.0
997.01,211.0
17.08,211.0
5084.01,211.0
5110.0,211.0
423.25,210.0
1154.01,210.0
185.19,210.0
2169.0,210.0
639.03,210.0
1523.0,210.0
3650.02,210.0
1191.0,210.0
4369.0,210.0
1813.0,210.0
4360.0,210.0
2625.01,210.0
1064.05,210.0
3490.0,210.0
423.37,210.0
3770.0,210.0
4100.0,210.0
1190.02,210.0
35.05,210.0
117.09,210.0
101.09,210.0
1539.03,210.0
5120.26,210.0
29.09,210.0
4634.0,210.0
3923.0,209.0
6704.11,209.0
51.01,209.0
864.07,209.0
218.07,209.0
104.21,209.0
5531.0,209.0
4303.01,209.0
639.06,209.0
2005.01,209.0
3202.02,209.0
1220.0,209.0
630.04,209.0
2933.02,208.0
3115.0,208.0
316.02,208.0
451.03,208.0
117.03,208.0
5715.03,208.0
9108.1,208.0
4616.0,208.0
9006.07,208.0
1090.02,208.0
93.05,208.0
4445.0,208.0
4081.35,208.0
39.05,208.0
101.07,208.0
4374.0,208.0
31.21,208.0
195.03,208.0
73.06,208.0
4415.01,208.0
4021.01,208.0
6205.22,207.0
4039.02,207.0
1395.03,207.0
2.08,207.0
1538.08,207.0
2529.08,207.0
97.03,207.0
4403.04,207.0
7008.01,207.0
5033.01,207.0
5420.0,207.0
330.0,207.0
1100.1,207.0
134.16,207.0
610.0,207.0
4502.0,207.0
55.2,207.0
4084.0,207.0
170.0,207.0
198.05,207.0
6060.0,206.0
5120.39,206.0
4807.02,206.0
6011.0,206.0
170.18,206.0
2679.01,206.0
59.0,206.0
51.08,206.0
1538.09,206.0
1222.03,206.0
214.01,206.0
408.16,206.0
1.18,206.0
993.05,206.0
4023.01,206.0
6703.26,206.0
1515.03,206.0
992.27,206.0
3002.0,206.0
3102.01,206.0
452.22,206.0
159.02,206.0
76.12,206.0
435.05,206.0
6003.0,206.0
5021.0,206.0
1220.02,206.0
1194.0,206.0
450.0,205.0
1081.02,205.0
447.01,205.0
4083.03,205.0
464.01,205.0
20.01,205.0
134.0,205.0
427.28,205.0
5520.01,205.0
4305.01,205.0
5124.02,205.0
414.05,205.0
117.12,205.0
4415.21,205.0
2627.06,205.0
5552.02,205.0
5548.02,205.0
219.15,205.0
4353.0,204.0
1955.0,204.0
1061.14,204.0
3180.0,204.0
1100.01,204.0
2007.06,204.0
189.06,204.0
45.1,204.0
6016.05,204.0
5539.01,204.0
1538.04,204.0
81.29,204.0
7021.02,204.0
1351.11,204.0
170.36,204.0
1105.01,204.0
1862.03,204.0
6080.04,204.0
4403.08,204.0
1398.01,204.0
3660.01,204.0
83.51,204.0
5715.04,203.0
37.02,203.0
1152.02,203.0
1112.01,203.0
993.11,203.0
186.13,203.0
3830.0,203.0
2964.02,203.0
205.01,203.0
1311.0,203.0
168.1,203.0
74.29,203.0
5514.02,203.0
5037.01,203.0
4087.03,203.0
5720.02,203.0
170.34,203.0
408.09,202.0
74.24,202.0
891.02,202.0
101.04,202.0
84.04,202.0
5029.07,202.0
758.12,202.0
4059.0,202.0
6700.03,202.0
414.07,202.0
1066.45,202.0
1142.0,201.0
2163.0,201.0
354.0,201.0
4331.02,201.0
404.04,201.0
6007.03,201.0
5120.32,201.0
741.11,201.0
40.03,201.0
5044.11,201.0
170.06,201.0
6205.21,201.0
5550.01,201.0
5062.04,201.0
5053.02,201.0
8.03,201.0
2518.04,201.0
507.01,201.0
9200.29,201.0
4049.0,201.0
1896.0,200.0
5428.0,200.0
758.08,200.0
758.09,200.0
762.06,200.0
309.01,200.0
6024.02,200.0
1111.0,200.0
1310.2,200.0
170.09,200.0
317.03,200.0
117.1,200.0
5052.02,200.0
495.0,200.0
87.09,200.0
49.05,200.0
5061.02,200.0
423.29,200.0
4080.03,200.0
82.11,200.0
4102.0,199.0
5123.1,199.0
3060.04,199.0
170.1,199.0
203.09,199.0
5436.03,199.0
206.0,199.0
5033.13,199.0
5722.02,199.0
4606.0,199.0
4517.01,199.0
4303.0,199.0
32.16,199.0
5766.02,199.0
4033.23,199.0
83.12,199.0
2511.0,199.0
1173.03,199.0
1198.0,198.0
1287.02,198.0
5043.21,198.0
89.02,198.0
996.01,198.0
185.16,198.0
867.02,198.0
5054.03,198.0
639.07,198.0
5750.02,198.0
219.16,198.0
6098.0,198.0
3200.01,198.0
320.3,198.0
14.03,198.0
1251.0,198.0
6097.0,198.0
4371.02,198.0
1133.21,198.0
9105.05,198.0
506.04,198.0
320.55,197.0
4281.0,197.0
3362.01,197.0
5718.0,197.0
4413.02,197.0
1872.0,197.0
2171.0,197.0
757.02,197.0
4061.01,197.0
2504.0,197.0
5433.05,197.0
170.47,197.0
995.13,197.0
4016.01,197.0
5426.02,197.0
424.11,197.0
1529.03,196.0
5551.02,196.0
5009.0,196.0
5538.02,196.0
1393.02,196.0
86.02,196.0
4307.0,196.0
81.43,196.0
449.26,196.0
5108.01,196.0
40.09,196.0
6003.02,196.0
351.0,196.0
317.02,196.0
992.44,196.0
1210.1,196.0
5074.02,196.0
2512.0,196.0
56.02,196.0
42.05,196.0
70.11,196.0
101.06,196.0
2427.0,195.0
5545.14,195.0
4505.01,195.0
238.0,195.0
4330.0,195.0
1065.2,195.0
75.05,195.0
207.12,195.0
4501.01,195.0
992.39,195.0
992.31,195.0
1008.0,195.0
13.11,195.0
1153.01,195.0
762.05,195.0
1313.0,194.0
4515.05,194.0
1344.23,194.0
992.35,194.0
6501.01,194.0
451.19,194.0
1285.0,194.0
154.0,194.0
121.0,194.0
889.03,194.0
71.09,194.0
5506.01,194.0
253.0,194.0
633.02,194.0
870.02,194.0
5119.13,194.0
5750.01,194.0
1527.02,194.0
4101.0,194.0
5043.08,194.0
741.02,194.0
6010.02,194.0
1327.0,194.0
7007.0,193.0
16.03,193.0
4416.01,193.0
1130.0,193.0
209.03,193.0
227.04,193.0
433.1,193.0
758.07,193.0
1100.15,193.0
1106.07,193.0
4088.0,193.0
6016.03,193.0
6704.07,193.0
994.15,193.0
315.03,193.0
632.01,193.0
741.07,193.0
3108.0,193.0
1320.02,193.0
3005.02,193.0
1104.0,193.0
51.24,192.0
6094.0,192.0
83.64,192.0
6510.01,192.0
219.17,192.0
1974.1,192.0
1289.1,192.0
2521.06,192.0
5120.34,192.0
112.09,192.0
4203.0,192.0
59.08,192.0
4011.02,192.0
