Value,Count
2532.0,712.0
2902.0,712.0
2546.0,711.0
1875.0,711.0
1526.0,710.0
1027.0,708.0
3496.0,708.0
1051.0,708.0
2023.0,708.0
993.0,706.0
1665.0,706.0
2498.0,705.0
1132.0,705.0
1024.0,704.0
1377.0,704.0
3250.0,702.0
2428.0,701.0
1679.0,701.0
1402.0,699.0
3361.0,699.0
2518.0,699.0
2240.0,699.0
1819.0,698.0
2021.0,698.0
1466.0,698.0
3304.0,698.0
1986.0,696.0
2131.0,696.0
1016.0,696.0
2297.0,695.0
1153.0,694.0
2216.0,693.0
876.0,693.0
1962.0,692.0
879.0,692.0
1474.0,692.0
2539.0,692.0
2883.0,690.0
1646.0,690.0
706.0,689.0
4638.0,689.0
1493.0,688.0
2070.0,686.0
1673.0,686.0
989.0,686.0
942.0,686.0
2237.0,685.0
3404.0,684.0
1559.0,684.0
907.0,683.0
7152.0,682.0
883.0,682.0
681.0,680.0
714.0,679.0
867.0,679.0
2062.0,678.0
2484.0,677.0
1407.0,676.0
2779.0,676.0
3440.0,676.0
1987.0,676.0
1488.0,674.0
1212.0,674.0
1700.0,674.0
2809.0,673.0
2499.0,673.0
4094.0,673.0
1209.0,673.0
1335.0,673.0
1101.0,673.0
888.0,672.0
3527.0,672.0
2011.0,672.0
1872.0,671.0
1893.0,670.0
925.0,670.0
1326.0,670.0
1888.0,670.0
1546.0,667.0
2555.0,667.0
909.0,667.0
814.0,666.0
1992.0,664.0
2167.0,663.0
1849.0,663.0
1687.0,663.0
656.0,663.0
786.0,663.0
955.0,662.0
3294.0,662.0
1548.0,662.0
1433.0,662.0
4197.0,662.0
1864.0,662.0
934.0,661.0
1079.0,661.0
2490.0,661.0
1328.0,659.0
2009.0,659.0
1165.0,659.0
2064.0,658.0
1441.0,658.0
643.0,658.0
848.0,658.0
3131.0,657.0
778.0,657.0
2674.0,656.0
1949.0,656.0
2396.0,655.0
1794.0,654.0
1508.0,654.0
891.0,654.0
1635.0,654.0
1189.0,653.0
840.0,653.0
1421.0,652.0
1025.0,652.0
960.0,651.0
431.0,651.0
1343.0,650.0
1994.0,650.0
1701.0,649.0
941.0,648.0
2936.0,648.0
910.0,647.0
2682.0,647.0
2690.0,646.0
2349.0,646.0
2368.0,645.0
2340.0,643.0
791.0,643.0
1723.0,641.0
2099.0,641.0
3961.0,641.0
1563.0,640.0
2857.0,640.0
857.0,640.0
1166.0,638.0
2813.0,637.0
947.0,637.0
3344.0,637.0
1961.0,637.0
716.0,636.0
2793.0,636.0
2273.0,635.0
853.0,635.0
1192.0,634.0
2127.0,634.0
1768.0,634.0
1446.0,633.0
606.0,633.0
903.0,633.0
1301.0,632.0
847.0,632.0
2452.0,632.0
1957.0,631.0
1940.0,631.0
2460.0,631.0
1020.0,631.0
1425.0,630.0
1050.0,630.0
2613.0,628.0
799.0,627.0
2610.0,627.0
2826.0,626.0
809.0,625.0
1288.0,625.0
1163.0,624.0
1410.0,624.0
1245.0,623.0
2038.0,623.0
2599.0,622.0
1017.0,622.0
1952.0,621.0
641.0,621.0
1549.0,620.0
1008.0,619.0
1632.0,619.0
2595.0,618.0
822.0,618.0
1837.0,618.0
1598.0,618.0
2061.0,618.0
1592.0,618.0
1447.0,618.0
1451.0,617.0
2507.0,616.0
2080.0,615.0
1730.0,614.0
3765.0,614.0
2906.0,613.0
837.0,613.0
1709.0,612.0
1677.0,612.0
700.0,611.0
1331.0,611.0
854.0,611.0
1152.0,611.0
1167.0,610.0
1194.0,609.0
703.0,609.0
956.0,609.0
2310.0,609.0
1594.0,609.0
916.0,608.0
920.0,607.0
1658.0,607.0
1926.0,606.0
1618.0,606.0
1233.0,605.0
2597.0,605.0
2401.0,603.0
1901.0,603.0
1454.0,603.0
1880.0,602.0
1556.0,602.0
1042.0,601.0
2776.0,600.0
3931.0,600.0
821.0,599.0
3186.0,599.0
2491.0,598.0
1904.0,597.0
1354.0,596.0
1113.0,595.0
2662.0,595.0
828.0,595.0
3929.0,594.0
2458.0,594.0
1121.0,593.0
569.0,593.0
2259.0,592.0
2091.0,592.0
1980.0,591.0
1704.0,591.0
122.0,591.0
2159.0,590.0
1509.0,590.0
1468.0,589.0
1302.0,589.0
2748.0,589.0
1834.0,589.0
2407.0,588.0
2143.0,588.0
516.0,587.0
1382.0,586.0
801.0,586.0
2780.0,585.0
2165.0,585.0
3515.0,585.0
2258.0,584.0
1850.0,582.0
1471.0,582.0
1437.0,582.0
2935.0,582.0
2842.0,582.0
1882.0,582.0
1502.0,581.0
3245.0,581.0
4312.0,581.0
2948.0,581.0
2431.0,580.0
3554.0,580.0
3004.0,579.0
1944.0,579.0
1012.0,579.0
864.0,578.0
771.0,577.0
758.0,577.0
3600.0,576.0
2896.0,576.0
2576.0,576.0
1406.0,575.0
3862.0,575.0
785.0,575.0
2395.0,574.0
1609.0,574.0
2367.0,573.0
1232.0,572.0
843.0,571.0
687.0,570.0
1477.0,570.0
1838.0,570.0
1878.0,569.0
893.0,569.0
1461.0,569.0
1510.0,567.0
1094.0,565.0
3398.0,565.0
2254.0,565.0
860.0,564.0
748.0,564.0
1873.0,563.0
873.0,562.0
2620.0,562.0
997.0,561.0
2376.0,561.0
2463.0,560.0
2983.0,558.0
2743.0,558.0
493.0,558.0
2819.0,557.0
1865.0,557.0
3300.0,557.0
1142.0,556.0
1129.0,556.0
866.0,555.0
3377.0,555.0
1106.0,554.0
2098.0,552.0
870.0,552.0
1569.0,551.0
2137.0,550.0
952.0,549.0
2420.0,549.0
3076.0,549.0
2956.0,548.0
2765.0,548.0
1506.0,548.0
744.0,547.0
599.0,547.0
5330.0,547.0
1613.0,547.0
2014.0,546.0
1558.0,545.0
2309.0,545.0
2352.0,545.0
3123.0,544.0
1310.0,543.0
1313.0,543.0
1921.0,542.0
2754.0,542.0
2030.0,541.0
2184.0,541.0
1649.0,541.0
1429.0,540.0
1848.0,540.0
950.0,539.0
2957.0,539.0
985.0,539.0
1083.0,538.0
2535.0,538.0
2072.0,538.0
781.0,537.0
990.0,535.0
1021.0,535.0
2887.0,534.0
2359.0,534.0
1026.0,534.0
2103.0,533.0
1815.0,533.0
1585.0,533.0
2478.0,532.0
2834.0,532.0
1566.0,531.0
631.0,531.0
808.0,531.0
966.0,530.0
2758.0,530.0
552.0,528.0
2656.0,526.0
2495.0,526.0
2058.0,526.0
2266.0,525.0
1014.0,525.0
948.0,525.0
1342.0,524.0
2683.0,524.0
841.0,523.0
1574.0,522.0
2589.0,521.0
2001.0,521.0
1034.0,521.0
3169.0,520.0
812.0,520.0
2984.0,520.0
3258.0,519.0
490.0,519.0
2323.0,519.0
1695.0,515.0
2341.0,515.0
1041.0,514.0
2360.0,513.0
2994.0,512.0
1621.0,511.0
877.0,510.0
1124.0,510.0
2999.0,510.0
597.0,509.0
1198.0,509.0
2365.0,508.0
1760.0,508.0
1772.0,507.0
1514.0,507.0
1627.0,506.0
914.0,506.0
970.0,506.0
2529.0,506.0
1256.0,505.0
1976.0,505.0
3278.0,505.0
658.0,505.0
1947.0,504.0
975.0,504.0
2034.0,503.0
4086.0,503.0
810.0,502.0
2609.0,502.0
639.0,502.0
701.0,501.0
2531.0,501.0
1463.0,501.0
1653.0,501.0
3052.0,501.0
1832.0,501.0
3722.0,501.0
2192.0,501.0
1315.0,500.0
1852.0,499.0
3335.0,499.0
667.0,499.0
1320.0,498.0
842.0,496.0
3916.0,495.0
2430.0,495.0
3073.0,494.0
2453.0,493.0
2522.0,493.0
790.0,492.0
869.0,492.0
3017.0,492.0
884.0,492.0
2283.0,492.0
1843.0,491.0
692.0,491.0
2849.0,490.0
2410.0,488.0
1137.0,488.0
1670.0,488.0
2447.0,488.0
2441.0,488.0
1898.0,487.0
896.0,487.0
2069.0,486.0
1080.0,486.0
912.0,485.0
679.0,485.0
2358.0,485.0
900.0,483.0
915.0,482.0
3537.0,481.0
1711.0,481.0
3422.0,481.0
3227.0,481.0
2562.0,480.0
1645.0,479.0
2227.0,478.0
2604.0,478.0
999.0,477.0
2577.0,477.0
1525.0,477.0
944.0,476.0
1808.0,474.0
783.0,474.0
2573.0,474.0
2380.0,474.0
2868.0,474.0
2858.0,473.0
2306.0,472.0
1478.0,472.0
437.0,471.0
1254.0,471.0
